transactions_id;sale_date;sale_time;customer_id;gender;age;category;quantiy;price_per_unit;cogs;total_sale
1167;29/09/2023;21:21:00;9;Female;55;Clothing;3;50;54;150
1208;15/10/2022;17:44:00;9;Female;55;Electronics;4;50;47,5;200
1396;07/06/2022;06:23:00;9;Female;55;Beauty;1;30;8,4;30
1488;12/11/2022;19:24:00;9;Female;55;Electronics;3;300;126;900
92;21/03/2022;19:41:00;10;Female;51;Electronics;4;30;8,7;120
195;14/08/2022;11:51:00;10;Female;51;Clothing;1;30;9,3;30
282;05/10/2023;17:39:00;10;Female;51;Electronics;4;50;56;200
661;05/08/2022;22:09:00;10;Female;51;Clothing;4;25;7;100
1313;04/06/2023;09:22:00;10;Female;51;Beauty;3;500;170;1500
1322;14/11/2022;09:56:00;10;Female;51;Electronics;1;500;250;500
313;16/12/2023;10:03:00;11;Female;51;Beauty;3;500;140;1500
611;21/07/2022;08:13:00;11;Female;51;Beauty;3;500;180;1500
1038;30/12/2023;09:09:00;11;Female;51;Beauty;4;50;20,5;200
1299;08/05/2022;18:58:00;11;Female;51;Electronics;2;500;250;1000
1356;18/12/2023;21:31:00;11;Female;51;Electronics;3;500;245;1500
524;17/09/2023;19:52:00;12;Female;23;Beauty;4;300;297;1200
1231;29/01/2022;07:05:00;12;Female;23;Clothing;3;50;23;150
1449;26/04/2022;18:42:00;12;Female;23;Electronics;4;50;23,5;200
1643;17/10/2023;21:47:00;12;Female;23;Electronics;3;30;33,3;90
322;19/10/2022;06:11:00;13;Female;51;Electronics;1;500;125;500
454;12/03/2022;07:20:00;13;Female;51;Beauty;1;25;13;25
834;26/11/2023;06:55:00;13;Female;51;Beauty;2;30;14,7;60
846;22/12/2023;18:46:00;13;Female;51;Beauty;1;50;59,5;50
855;21/11/2022;19:43:00;13;Female;51;Beauty;1;25;25,75;25
1459;10/11/2023;06:46:00;13;Female;51;Clothing;4;300;144;1200
1726;26/06/2023;18:12:00;13;Female;51;Clothing;4;300;93;1200
1764;02/11/2023;11:04:00;13;Female;51;Clothing;1;25;11,75;25
1765;18/10/2022;22:49:00;13;Female;51;Clothing;4;50;16;200
197;03/04/2022;11:57:00;14;Female;55;Clothing;4;50;25,5;200
510;29/05/2023;17:04:00;14;Female;55;Beauty;4;50;13;200
575;12/12/2023;10:29:00;14;Female;55;Clothing;2;50;23;100
760;26/06/2023;07:59:00;14;Female;55;Beauty;1;500;125;500
806;22/01/2023;08:08:00;14;Female;55;Beauty;3;300;165;900
1132;07/11/2023;17:27:00;14;Female;55;Electronics;4;50;59;200
1182;03/01/2023;21:26:00;14;Female;55;Beauty;4;30;12,9;120
1315;31/08/2022;20:52:00;14;Female;55;Clothing;2;30;12,9;60
1352;19/10/2023;17:40:00;14;Female;55;Electronics;2;500;260;1000
1394;17/04/2022;20:06:00;14;Female;55;Clothing;1;500;250;500
1536;11/05/2022;07:23:00;14;Female;55;Beauty;4;30;13,5;120
1557;04/08/2022;17:01:00;14;Female;55;Beauty;3;30;10,2;90
291;22/11/2022;08:29:00;15;Female;60;Clothing;2;300;126;600
499;03/04/2022;10:52:00;15;Female;60;Beauty;2;30;16,5;60
848;24/01/2022;10:46:00;15;Female;60;Clothing;3;25;9,75;75
897;12/09/2023;17:53:00;15;Female;60;Electronics;2;50;51,5;100
964;26/08/2022;08:18:00;15;Female;60;Clothing;3;300;156;900
1007;09/06/2023;10:09:00;15;Female;60;Clothing;2;25;11,5;50
1011;01/04/2022;06:48:00;15;Female;60;Clothing;2;50;19;100
1101;17/05/2022;07:47:00;15;Female;60;Clothing;2;300;132;600
1268;09/06/2022;09:33:00;15;Female;60;Electronics;1;30;14,1;30
1399;28/01/2022;09:32:00;15;Female;60;Beauty;2;30;16,2;60
1822;09/09/2023;17:15:00;15;Female;60;Beauty;3;50;21;150
1882;21/06/2023;20:56:00;15;Female;60;Electronics;2;25;9;50
261;06/02/2022;17:48:00;16;Female;53;Clothing;2;25;8,25;50
870;11/04/2022;19:41:00;16;Female;53;Electronics;4;30;11,1;120
955;16/01/2022;17:57:00;16;Female;53;Clothing;1;25;12,5;25
978;27/07/2023;09:58:00;16;Female;53;Clothing;3;50;19;150
1078;04/05/2023;22:20:00;16;Female;53;Clothing;3;500;125;1500
1367;15/04/2022;11:38:00;16;Female;53;Electronics;1;50;15,5;50
1545;15/07/2023;18:21:00;16;Female;53;Clothing;2;25;8,25;50
1561;17/09/2023;19:38:00;16;Female;53;Clothing;4;500;170;2000
1648;10/07/2023;17:18:00;16;Female;53;Beauty;4;300;87;1200
217;02/05/2022;17:01:00;17;Female;55;Electronics;4;50;26,5;200
432;10/03/2022;11:31:00;17;Female;55;Electronics;2;500;190;1000
536;20/08/2022;06:25:00;17;Female;55;Beauty;4;30;8,7;120
1909;22/10/2022;19:41:00;17;Female;55;Electronics;1;300;339;300
312;31/10/2022;18:08:00;18;Female;38;Clothing;4;30;28,5;120
673;04/07/2022;10:14:00;18;Female;38;Clothing;3;500;270;1500
769;09/09/2022;18:57:00;18;Female;38;Electronics;4;30;10,2;120
1325;11/10/2022;19:47:00;18;Female;38;Electronics;2;25;26,75;50
1365;08/11/2023;20:22:00;18;Female;38;Clothing;1;300;156;300
1742;22/11/2022;08:25:00;18;Female;38;Electronics;4;500;220;2000
255;15/10/2023;11:44:00;19;Male;48;Clothing;1;30;14,7;30
655;31/10/2022;18:43:00;19;Male;48;Clothing;1;500;210;500
1105;12/11/2022;19:09:00;19;Male;48;Electronics;1;500;270;500
1513;01/10/2022;21:47:00;19;Male;48;Electronics;4;25;31;100
1626;10/10/2022;19:13:00;19;Male;48;Clothing;4;500;495;2000
1807;04/08/2022;22:15:00;19;Male;48;Electronics;4;50;22;200
1981;05/06/2022;22:50:00;19;Male;48;Electronics;2;30;11,7;60
238;10/05/2022;11:52:00;20;Female;39;Beauty;1;500;150;500
714;29/10/2022;08:50:00;20;Female;39;Clothing;1;500;190;500
1043;30/11/2023;18:10:00;20;Female;39;Clothing;1;300;87;300
1200;18/10/2023;19:04:00;20;Female;39;Beauty;3;50;54,5;150
1302;21/12/2022;17:55:00;20;Female;39;Beauty;2;300;102;600
1330;24/11/2023;17:49:00;20;Female;25;Beauty;4;50;48;200
1481;09/11/2023;17:22:00;20;Female;39;Electronics;4;300;114;1200
1661;07/07/2023;19:18:00;20;Female;39;Clothing;4;25;6,25;100
1718;25/10/2023;19:03:00;20;Female;39;Beauty;3;25;25,5;75
100;08/02/2022;19:34:00;21;Female;25;Electronics;1;30;9,3;30
333;06/10/2022;08:15:00;21;Female;25;Electronics;4;300;99;1200
436;22/10/2023;11:54:00;21;Female;25;Clothing;4;30;13,5;120
461;18/07/2023;10:33:00;21;Female;25;Beauty;2;500;265;1000
637;02/12/2022;18:54:00;21;Female;25;Clothing;2;300;321;600
949;20/06/2023;20:28:00;21;Female;25;Electronics;2;25;9;50
1297;20/10/2023;22:32:00;21;Female;25;Electronics;2;500;535;1000
1538;12/09/2022;20:57:00;21;Female;25;Clothing;3;50;53,5;150
1717;12/01/2023;09:40:00;21;Female;25;Clothing;1;500;175;500
667;01/12/2022;18:46:00;22;Female;19;Electronics;1;500;190;500
861;30/09/2022;08:57:00;22;Female;19;Clothing;3;30;9,6;90
1430;31/10/2023;18:25:00;22;Female;19;Electronics;3;300;132;900
1454;25/06/2022;11:18:00;22;Female;19;Beauty;1;25;6,75;25
1484;23/11/2022;09:29:00;22;Female;19;Clothing;4;300;147;1200
1563;13/10/2022;17:44:00;22;Female;19;Clothing;2;30;15,3;60
1659;27/07/2023;09:29:00;22;Female;19;Electronics;1;30;9;30
1722;30/01/2022;20:38:00;22;Female;19;Beauty;3;300;159;900
1973;19/08/2023;10:10:00;22;Female;19;Clothing;1;50;21,5;50
175;25/01/2023;10:02:00;23;Male;31;Electronics;4;25;12,5;100
1143;01/05/2023;21:10:00;23;Male;31;Clothing;1;50;15;50
1184;12/02/2022;08:28:00;23;Male;31;Electronics;4;50;27,5;200
1216;01/03/2023;22:53:00;23;Male;31;Electronics;2;50;13;100
1282;20/02/2023;20:05:00;23;Male;31;Electronics;4;50;48,5;200
1699;29/07/2023;21:45:00;23;Male;31;Clothing;4;30;12,9;120
1920;24/10/2022;08:33:00;23;Male;31;Beauty;3;25;9,25;75
101;08/01/2022;08:46:00;24;Male;38;Clothing;2;300;135;600
154;24/12/2022;17:47:00;24;Male;38;Electronics;3;300;321;900
442;30/06/2023;11:07:00;24;Male;38;Clothing;4;25;13,25;100
464;06/03/2022;11:13:00;24;Male;38;Electronics;2;300;75;600
574;17/09/2023;20:12:00;24;Male;38;Electronics;2;25;24,75;50
681;04/08/2023;22:12:00;24;Male;38;Electronics;2;30;8,4;60
696;09/10/2023;18:05:00;24;Male;38;Clothing;4;50;48,5;200
891;09/01/2023;06:43:00;24;Male;38;Electronics;3;300;99;900
1050;10/12/2022;20:15:00;24;Male;38;Beauty;3;25;11,25;75
1696;21/11/2022;17:59:00;24;Male;38;Clothing;4;50;55;200
136;26/12/2023;08:59:00;25;Male;41;Electronics;2;300;141;600
375;22/09/2023;17:32:00;25;Male;41;Clothing;1;50;52;50
722;24/02/2023;18:35:00;25;Male;41;Beauty;3;300;162;900
772;14/04/2023;21:47:00;25;Male;41;Electronics;1;30;16,2;30
787;10/06/2022;10:42:00;25;Male;41;Electronics;1;25;13,75;25
845;27/10/2022;10:12:00;25;Male;41;Clothing;1;500;145;500
1366;01/01/2022;11:34:00;25;Male;41;Clothing;2;50;23,5;100
302;09/02/2023;17:51:00;26;Male;28;Beauty;2;300;135;600
347;26/03/2022;19:31:00;26;Male;28;Electronics;1;25;7;25
360;09/09/2022;09:04:00;26;Male;28;Clothing;4;25;10,5;100
488;05/07/2022;17:28:00;26;Male;28;Electronics;3;300;123;900
675;19/07/2023;18:10:00;26;Male;28;Clothing;2;30;15,9;60
737;23/03/2023;21:11:00;26;Male;28;Clothing;1;50;14;50
1241;10/09/2023;17:28:00;26;Male;28;Electronics;3;25;24,5;75
1288;05/04/2022;11:56:00;26;Male;28;Clothing;4;30;9;120
1575;28/07/2023;11:54:00;26;Male;28;Clothing;2;50;22,5;100
1794;22/12/2022;19:40:00;26;Male;28;Beauty;1;300;351;300
1905;29/08/2023;06:07:00;26;Male;28;Beauty;1;300;102;300
182;21/06/2023;19:27:00;27;Female;28;Beauty;4;30;10,2;120
288;02/05/2022;09:59:00;27;Female;28;Clothing;4;30;12;120
372;19/06/2022;11:45:00;27;Female;28;Beauty;3;500;140;1500
656;12/11/2023;20:58:00;27;Female;28;Beauty;3;30;29,4;90
1138;16/10/2023;11:59:00;27;Female;28;Clothing;4;50;14,5;200
1271;19/01/2022;19:31:00;27;Female;28;Beauty;4;30;9;120
1378;28/04/2022;21:56:00;27;Female;28;Beauty;1;300;132;300
183;01/09/2022;19:22:00;28;Female;22;Beauty;3;300;375;900
331;16/08/2022;08:33:00;28;Female;22;Electronics;3;30;10,2;90
420;02/01/2022;10:53:00;28;Female;22;Clothing;4;500;200;2000
1130;20/02/2023;09:03:00;28;Female;22;Clothing;1;500;180;500
1278;19/07/2023;06:19:00;28;Female;22;Clothing;4;25;6,75;100
1720;10/10/2022;08:51:00;28;Female;22;Beauty;3;500;190;1500
1753;17/07/2022;07:40:00;28;Female;22;Clothing;1;30;10,5;30
382;14/07/2023;21:20:00;29;Female;49;Clothing;2;500;245;1000
396;15/12/2022;07:11:00;29;Female;49;Beauty;1;30;10,8;30
790;13/04/2023;20:47:00;29;Female;49;Clothing;1;25;9,25;25
862;11/12/2022;21:37:00;29;Female;49;Electronics;4;300;78;1200
1154;16/12/2023;21:44:00;29;Female;49;Electronics;3;300;291;900
1165;01/12/2023;17:04:00;29;Female;49;Clothing;4;300;291;1200
1256;05/11/2022;09:58:00;29;Female;49;Clothing;2;500;190;1000
1257;10/05/2022;11:55:00;29;Female;49;Beauty;4;500;255;2000
1632;19/10/2022;18:16:00;29;Female;49;Electronics;4;25;24,75;100
1986;14/09/2022;08:28:00;29;Female;49;Clothing;2;500;145;1000
19;26/11/2023;19:39:00;30;Female;64;Clothing;2;25;28,5;50
177;24/03/2023;08:40:00;30;Female;64;Beauty;2;50;26,5;100
198;21/05/2022;11:42:00;30;Female;64;Beauty;3;300;114;900
262;15/09/2023;20:33:00;30;Female;64;Beauty;4;30;12,6;120
321;24/09/2023;19:53:00;30;Female;64;Electronics;2;25;9,5;50
412;04/09/2022;19:36:00;30;Female;64;Electronics;4;500;570;2000
617;06/08/2022;19:12:00;30;Female;64;Electronics;1;30;28,5;30
651;28/09/2023;21:02:00;30;Female;64;Clothing;3;50;26;150
808;22/11/2023;07:18:00;30;Female;64;Beauty;4;500;195;2000
851;30/11/2023;17:23:00;30;Female;64;Electronics;2;25;27,75;50
1161;29/06/2023;11:06:00;30;Female;64;Beauty;2;500;160;1000
1218;25/10/2023;22:11:00;30;Female;64;Beauty;3;30;34,2;90
1471;25/06/2023;10:34:00;30;Female;64;Clothing;3;50;13;150
1473;19/03/2022;09:06:00;30;Female;64;Beauty;1;50;13;50
1521;23/07/2023;19:08:00;30;Female;64;Clothing;4;30;12,9;120
29;08/03/2022;20:10:00;31;Male;53;Electronics;1;30;13,5;30
206;02/09/2022;18:18:00;31;Male;53;Clothing;1;25;11,75;25
502;22/07/2023;11:00:00;31;Male;53;Electronics;3;50;22,5;150
878;26/10/2023;18:53:00;31;Male;53;Clothing;1;30;11,7;30
1338;25/01/2022;19:55:00;31;Male;53;Beauty;2;50;19;100
1445;19/04/2022;06:16:00;31;Male;53;Electronics;1;300;129;300
1594;01/10/2023;19:02:00;31;Male;53;Electronics;2;300;345;600
53;06/01/2022;17:57:00;32;Female;20;Electronics;2;50;22;100
71;16/02/2023;19:11:00;32;Female;20;Beauty;4;25;11,5;100
166;28/01/2023;11:42:00;32;Female;20;Clothing;4;500;225;2000
307;11/11/2022;22:54:00;32;Female;20;Electronics;2;25;8,5;50
371;18/12/2022;10:01:00;32;Female;20;Beauty;1;25;13;25
508;05/07/2023;22:52:00;32;Female;20;Beauty;2;300;123;600
568;11/08/2023;20:03:00;32;Female;20;Electronics;1;300;372;300
727;15/11/2023;18:37:00;32;Female;20;Beauty;3;300;105;900
1033;12/04/2023;06:52:00;32;Female;20;Electronics;2;50;19;100
1455;27/08/2022;21:35:00;32;Female;20;Electronics;4;25;13,75;100
1597;28/08/2023;18:21:00;32;Female;20;Beauty;4;300;78;1200
1780;11/12/2022;10:00:00;32;Female;20;Electronics;2;25;10,5;50
1837;29/03/2023;20:45:00;32;Female;20;Beauty;3;30;8,1;90
1859;14/09/2022;20:58:00;32;Female;20;Electronics;3;500;205;1500
33;24/12/2023;07:40:00;33;Female;59;Electronics;2;50;21;100
103;12/11/2022;10:05:00;33;Female;59;Clothing;1;25;10,75;25
339;18/08/2022;10:27:00;33;Female;59;Electronics;2;25;10,25;50
740;01/12/2022;06:58:00;33;Female;59;Beauty;4;50;13;200
1363;04/07/2023;20:27:00;33;Female;59;Beauty;1;25;7,75;25
1663;07/12/2023;07:04:00;33;Female;59;Clothing;4;300;81;1200
1802;13/07/2022;22:17:00;33;Female;59;Beauty;1;30;9,6;30
1945;19/04/2022;09:55:00;33;Female;59;Beauty;1;25;10,75;25
561;29/07/2022;17:04:00;34;Female;59;Clothing;4;500;250;2000
789;06/12/2023;22:13:00;34;Female;59;Clothing;4;500;510;2000
1176;04/01/2023;20:33:00;34;Female;59;Beauty;2;50;21;100
633;06/07/2023;22:20:00;35;Male;51;Beauty;4;30;12,3;120
942;01/12/2023;09:22:00;35;Male;51;Clothing;3;500;160;1500
1147;25/11/2023;22:14:00;35;Male;51;Electronics;1;300;330;300
1422;07/05/2022;20:41:00;35;Male;51;Clothing;3;30;13,5;90
1556;17/05/2023;19:13:00;35;Male;51;Electronics;1;50;22,5;50
1569;30/11/2023;21:07:00;35;Male;51;Electronics;4;50;18;200
487;09/04/2023;21:03:00;36;Male;51;Clothing;4;500;235;2000
1331;15/05/2022;09:29:00;36;Male;51;Electronics;3;30;13,8;90
1635;17/04/2023;18:08:00;36;Male;51;Electronics;3;300;159;900
49;17/09/2022;10:33:00;37;Female;54;Electronics;2;500;255;1000
447;18/04/2023;17:57:00;37;Female;62;Beauty;4;500;245;2000
705;30/09/2022;07:28:00;37;Female;62;Electronics;2;25;6,25;50
719;02/07/2023;07:19:00;37;Female;62;Clothing;2;30;12;60
742;19/03/2022;06:08:00;37;Female;38;Electronics;4;500;195;2000
1192;29/03/2022;08:41:00;37;Female;62;Beauty;2;50;20,5;100
1387;26/07/2022;17:48:00;37;Female;62;Beauty;1;30;15,6;30
1638;13/08/2022;18:26:00;37;Female;62;Electronics;1;500;155;500
1880;14/06/2023;20:03:00;37;Female;62;Beauty;2;500;175;1000
7;06/07/2023;06:24:00;38;Female;59;Clothing;2;25;13,25;50
279;10/08/2023;17:29:00;38;Female;59;Clothing;1;500;210;500
346;05/09/2022;06:54:00;38;Female;59;Clothing;2;500;215;1000
351;11/11/2023;22:16:00;38;Female;59;Clothing;3;30;36,6;90
457;28/11/2022;22:49:00;38;Female;59;Beauty;3;300;147;900
796;01/10/2022;19:50:00;38;Female;59;Beauty;4;30;7,8;120
27;14/12/2023;19:44:00;39;Female;34;Beauty;2;25;8,25;50
541;25/12/2022;18:37:00;39;Female;34;Beauty;1;500;215;500
623;15/11/2023;10:00:00;39;Female;34;Clothing;3;50;26;150
629;05/01/2023;19:55:00;39;Female;34;Electronics;2;25;8;50
713;16/04/2022;11:43:00;39;Female;34;Beauty;3;25;11,25;75
889;20/09/2023;22:32:00;39;Female;34;Electronics;1;50;57,5;50
941;28/04/2023;09:58:00;39;Female;34;Clothing;2;25;6,5;50
1716;12/02/2022;19:16:00;39;Female;34;Clothing;4;300;87;1200
36;22/02/2023;22:06:00;40;Female;23;Beauty;3;300;144;900
127;20/05/2023;19:37:00;40;Female;23;Clothing;2;25;7,5;50
276;18/10/2023;21:27:00;40;Female;23;Beauty;4;25;27,5;100
465;22/02/2023;11:52:00;40;Female;23;Electronics;3;50;15,5;150
821;23/11/2022;11:27:00;40;Female;23;Electronics;1;300;129;300
929;11/03/2022;10:18:00;40;Female;23;Beauty;3;25;10,5;75
1053;10/02/2023;21:13:00;40;Female;23;Electronics;2;50;20,5;100
1667;04/07/2022;19:09:00;40;Female;23;Electronics;1;500;125;500
1723;10/02/2022;17:43:00;40;Female;23;Beauty;4;50;18;200
1737;14/11/2022;22:32:00;40;Female;23;Clothing;1;50;14;50
423;18/07/2022;06:06:00;41;Female;43;Clothing;1;25;11,75;25
498;22/03/2022;22:20:00;41;Female;43;Clothing;4;25;8,25;100
579;06/10/2023;17:43:00;41;Female;43;Electronics;1;30;36,6;30
648;23/02/2023;18:13:00;41;Female;43;Beauty;4;300;138;1200
1159;02/04/2023;18:08:00;41;Female;43;Clothing;4;50;18;200
1213;21/06/2023;17:23:00;41;Female;43;Beauty;3;500;185;1500
1371;06/05/2022;06:52:00;41;Female;43;Beauty;1;25;13,5;25
1708;08/02/2022;07:47:00;41;Female;43;Beauty;3;300;162;900
1871;26/09/2022;18:39:00;41;Female;43;Beauty;2;30;30,6;60
1978;31/08/2023;11:59:00;41;Female;43;Clothing;3;50;15,5;150
73;14/01/2022;21:47:00;42;Female;33;Electronics;3;30;9;90
159;10/11/2022;21:30:00;42;Female;33;Clothing;4;50;23,5;200
439;06/05/2022;21:46:00;42;Female;33;Clothing;3;25;11,75;75
556;05/02/2022;17:37:00;42;Female;33;Electronics;1;50;12,5;50
746;05/07/2022;11:33:00;42;Female;33;Clothing;NULL;NULL;NULL;NULL
1553;29/01/2023;08:46:00;42;Female;33;Clothing;4;300;99;1200
1673;14/06/2022;07:36:00;42;Female;33;Clothing;3;500;185;1500
1821;03/10/2022;07:17:00;42;Female;33;Electronics;1;300;108;300
196;29/12/2023;19:14:00;43;Female;34;Clothing;3;300;312;900
490;27/01/2022;06:07:00;43;Female;34;Clothing;3;50;18,5;150
904;01/04/2022;20:26:00;43;Female;34;Clothing;1;500;160;500
1684;23/01/2023;21:40:00;43;Female;34;Clothing;2;500;200;1000
1814;07/09/2022;17:53:00;43;Female;34;Clothing;1;500;620;500
77;07/04/2022;20:45:00;44;Female;50;Clothing;2;50;24;100
131;29/09/2023;22:32:00;44;Female;50;Beauty;2;300;375;600
271;12/09/2023;18:23:00;44;Female;50;Beauty;4;30;9,3;120
338;05/02/2022;21:26:00;44;Female;50;Beauty;2;50;20;100
649;21/06/2022;08:17:00;44;Female;50;Clothing;2;300;135;600
887;24/02/2022;19:20:00;44;Female;50;Clothing;4;25;10;100
1021;11/06/2022;10:19:00;44;Female;50;Beauty;1;500;155;500
1760;23/08/2023;07:26:00;44;Female;50;Beauty;1;500;230;500
1855;27/12/2023;21:15:00;44;Female;50;Beauty;1;25;31,25;25
577;21/04/2022;11:55:00;45;Male;21;Electronics;4;500;215;2000
1296;26/11/2022;20:42:00;45;Male;21;Clothing;4;300;342;1200
1511;09/04/2022;21:36:00;45;Male;21;Electronics;2;50;13,5;100
529;29/11/2022;17:43:00;46;Female;20;Clothing;3;50;20,5;150
657;29/01/2022;08:53:00;46;Female;20;Clothing;1;25;8;25
859;20/09/2022;21:52:00;46;Female;20;Beauty;3;500;190;1500
940;05/01/2022;08:11:00;46;Female;20;Electronics;1;30;9,6;30
977;26/07/2022;08:35:00;46;Female;20;Beauty;3;25;13,75;75
1927;06/09/2023;19:44:00;46;Female;20;Electronics;4;500;180;2000
764;07/11/2023;08:46:00;47;Female;34;Clothing;1;25;11,25;25
1220;29/06/2022;11:16:00;47;Female;34;Beauty;1;500;240;500
1263;07/09/2022;20:49:00;47;Female;34;Beauty;2;30;35,4;60
1671;28/02/2023;20:55:00;47;Female;34;Electronics;3;50;62,5;150
1743;26/10/2022;09:37:00;47;Female;34;Beauty;4;500;250;2000
481;13/07/2023;17:12:00;48;Male;46;Electronics;4;300;114;1200
624;05/02/2022;19:08:00;48;Male;46;Beauty;3;300;342;900
931;07/10/2023;21:34:00;48;Male;46;Electronics;4;30;29,1;120
1237;23/02/2022;09:20:00;48;Male;46;Electronics;2;500;215;1000
1381;26/10/2022;17:26:00;48;Male;46;Clothing;4;25;7,75;100
1522;14/11/2022;08:35:00;48;Male;46;Beauty;3;500;235;1500
1941;06/01/2023;06:14:00;48;Male;46;Clothing;2;25;12;50
1990;22/11/2023;17:02:00;48;Male;46;Clothing;2;500;155;1000
666;03/03/2022;10:59:00;49;Female;40;Electronics;3;50;16;150
835;30/09/2022;23:00:00;49;Female;40;Clothing;4;50;60;200
1054;10/01/2022;09:24:00;49;Female;40;Electronics;3;500;140;1500
1064;14/04/2022;10:38:00;49;Female;40;Clothing;4;25;13,75;100
1559;20/08/2022;07:40:00;49;Female;40;Clothing;4;300;144;1200
1858;14/09/2023;20:47:00;49;Female;40;Beauty;2;50;52;100
1888;14/06/2022;08:10:00;49;Female;40;Beauty;4;25;12,5;100
1;16/12/2022;19:10:00;50;Female;23;Beauty;3;50;16;150
62;16/09/2023;12:54:00;50;Female;23;Beauty;2;50;26,5;100
231;09/07/2022;07:02:00;50;Female;23;Clothing;3;50;26,5;150
428;02/12/2022;22:44:00;50;Female;23;Electronics;4;50;49,5;200
434;26/10/2022;06:09:00;50;Female;23;Electronics;2;25;8,25;50
542;01/06/2023;18:41:00;50;Female;23;Beauty;1;50;24;50
879;13/11/2022;16:51:00;50;Female;23;Clothing;1;30;15,3;30
937;18/10/2022;19:57:00;50;Female;23;Beauty;1;500;510;500
982;10/11/2022;14:08:00;50;Female;23;Beauty;3;30;15,6;90
1193;11/05/2022;11:31:00;50;Female;23;Beauty;3;500;145;1500
1214;18/11/2023;14:24:00;50;Female;23;Beauty;2;30;11,1;60
1636;22/07/2023;11:26:00;50;Female;23;Beauty;3;500;150;1500
1757;29/09/2023;16:42:00;50;Female;23;Electronics;4;300;132;1200
1950;04/12/2022;19:23:00;50;Female;23;Clothing;3;300;84;900
26;14/10/2023;17:54:00;51;Female;54;Electronics;2;500;600;1000
401;03/12/2023;19:03:00;51;Female;54;Clothing;1;300;372;300
444;06/10/2022;07:06:00;51;Female;54;Clothing;3;30;15,9;90
456;15/12/2023;19:45:00;51;Female;54;Electronics;2;30;33,9;60
645;14/12/2022;22:11:00;51;Female;54;Electronics;4;30;11,1;120
747;21/10/2022;18:12:00;51;Female;54;Beauty;1;30;9,3;30
825;08/01/2022;17:27:00;51;Female;54;Beauty;1;25;27,25;25
869;08/09/2022;22:16:00;51;Female;54;Beauty;3;500;485;1500
973;03/09/2023;08:44:00;51;Female;54;Clothing;1;50;13;50
997;01/10/2023;20:36:00;51;Female;54;Beauty;3;30;15;90
1448;16/05/2022;06:28:00;51;Female;54;Beauty;2;30;9,3;60
1498;29/08/2022;17:08:00;51;Female;54;Clothing;4;25;12,5;100
1532;23/03/2022;22:48:00;51;Female;54;Clothing;4;30;15,6;120
1568;09/10/2022;22:34:00;51;Female;54;Electronics;1;300;336;300
1628;28/12/2022;22:23:00;51;Female;54;Beauty;4;50;58,5;200
1809;16/10/2023;18:09:00;51;Female;54;Beauty;2;50;61,5;100
1890;18/10/2023;14:20:00;51;Female;54;Electronics;2;25;6,25;50
1899;03/05/2023;21:03:00;51;Female;54;Clothing;2;300;99;600
172;21/10/2022;18:09:00;52;Female;46;Beauty;2;25;28;50
329;27/10/2022;07:42:00;52;Female;46;Electronics;4;25;8;100
507;11/12/2022;21:40:00;52;Female;46;Electronics;3;500;485;1500
519;08/04/2022;10:17:00;52;Female;46;Electronics;4;30;16,5;120
522;09/07/2022;11:00:00;52;Female;46;Beauty;3;500;145;1500
695;03/04/2022;22:12:00;52;Female;46;Electronics;3;50;21;150
829;24/03/2022;21:31:00;52;Female;46;Beauty;3;30;9,6;90
948;10/12/2023;22:06:00;52;Female;46;Electronics;3;25;28,75;75
1016;12/12/2022;07:39:00;52;Female;46;Clothing;3;500;200;1500
1034;13/11/2022;14:48:00;52;Female;46;Clothing;3;50;24,5;150
1035;26/04/2023;21:56:00;52;Female;46;Beauty;3;300;105;900
1146;09/10/2023;21:11:00;52;Female;46;Clothing;4;50;60;200
1187;07/07/2023;17:05:00;52;Female;46;Clothing;2;50;12,5;100
1506;09/01/2022;07:31:00;52;Female;46;Beauty;3;500;245;1500
1535;18/12/2023;15:31:00;52;Female;46;Beauty;3;30;9,9;90
1625;27/09/2023;16:36:00;52;Female;46;Clothing;1;300;147;300
1783;05/09/2023;16:37:00;52;Female;46;Clothing;1;300;135;300
1816;17/06/2022;22:30:00;52;Female;46;Beauty;2;500;245;1000
1917;02/05/2022;07:17:00;52;Female;46;Electronics;4;50;24;200
1937;07/09/2022;17:57:00;52;Female;46;Beauty;1;500;620;500
58;16/09/2023;19:18:00;53;Female;60;Clothing;4;300;75;1200
176;26/05/2023;18:15:00;53;Female;60;Beauty;2;50;25,5;100
199;26/10/2023;21:34:00;53;Female;60;Beauty;3;500;135;1500
214;05/11/2022;16:31:00;53;Female;60;Beauty;2;30;8,1;60
741;24/12/2022;22:30:00;53;Female;60;Clothing;1;300;141;300
837;15/01/2023;20:35:00;53;Female;60;Beauty;3;30;7,5;90
898;17/09/2023;20:55:00;53;Female;60;Clothing;3;30;35,1;90
926;06/10/2023;22:53:00;53;Female;60;Electronics;1;30;15,6;30
1500;20/04/2022;08:36:00;53;Female;60;Beauty;4;25;8,5;100
1607;16/01/2023;10:18:00;53;Female;60;Clothing;3;25;7,75;75
1681;09/11/2022;19:32:00;53;Female;60;Electronics;2;30;11,1;60
1915;10/07/2023;22:50:00;53;Female;60;Beauty;3;30;9,3;90
46;08/11/2022;17:50:00;54;Male;19;Electronics;4;300;84;1200
141;01/11/2022;19:26:00;54;Male;19;Electronics;1;50;59;50
211;12/09/2022;14:02:00;54;Male;19;Beauty;3;500;235;1500
