1946;2023-07-27;20:48:00.0000000;5;Male;62;Electronics;4;500;165;2000
1875;2022-06-03;22:42:00.0000000;141;Female;51;Electronics;4;500;165;2000
1832;2023-11-10;21:17:00.0000000;57;Male;47;Beauty;4;500;480;2000
1808;2023-02-12;10:48:00.0000000;109;Male;33;Beauty;4;500;210;2000
1773;2023-12-12;18:50:00.0000000;80;Male;25;Electronics;4;500;165;2000
1789;2023-11-10;17:02:00.0000000;144;Female;61;Clothing;4;500;615;2000
1731;2023-12-19;17:41:00.0000000;3;Male;54;Clothing;4;500;195;2000
1735;2023-09-05;17:26:00.0000000;86;Female;64;Clothing;4;500;505;2000
1742;2022-11-22;08:25:00.0000000;18;Female;38;Electronics;4;500;220;2000
1743;2022-10-26;09:37:00.0000000;47;Female;34;Beauty;4;500;250;2000
1700;2023-09-27;16:10:00.0000000;87;Male;36;Electronics;4;500;210;2000
166;2023-01-28;11:42:00.0000000;32;Male;34;Clothing;4;500;225;2000
1664;2023-12-12;16:44:00.0000000;99;Female;44;Clothing;4;500;245;2000
1626;2022-10-10;19:13:00.0000000;19;Female;26;Clothing;4;500;495;2000
1634;2023-11-03;17:18:00.0000000;90;Male;60;Electronics;4;500;520;2000
1592;2022-03-16;09:08:00.0000000;81;Female;46;Beauty;4;500;155;2000
1595;2023-10-04;17:44:00.0000000;115;Female;18;Clothing;4;500;255;2000
1547;2022-08-11;06:39:00.0000000;142;Male;63;Clothing;4;500;235;2000
155;2023-07-18;18:05:00.0000000;3;Male;31;Electronics;4;500;150;2000
1561;2023-09-17;19:38:00.0000000;16;Female;64;Clothing;4;500;170;2000
157;2022-05-15;21:59:00.0000000;98;Male;62;Electronics;4;500;170;2000
1572;2023-06-18;22:20:00.0000000;1;Male;31;Clothing;4;500;175;2000
1577;2022-09-11;06:22:00.0000000;145;Male;21;Beauty;4;500;160;2000
1476;2022-11-11;22:27:00.0000000;130;Female;27;Clothing;4;500;555;2000
1480;2023-11-26;18:05:00.0000000;3;Female;42;Beauty;4;500;165;2000
152;2022-06-16;11:58:00.0000000;120;Male;43;Electronics;4;500;210;2000
1487;2023-02-01;19:01:00.0000000;131;Male;44;Clothing;4;500;140;2000
15;2022-07-01;11:50:00.0000000;75;Female;42;Electronics;4;500;210;2000
1503;2022-10-17;18:28:00.0000000;67;Male;45;Beauty;4;500;605;2000
139;2023-09-15;14:03:00.0000000;113;Male;36;Beauty;4;500;230;2000
1420;2022-04-15;07:01:00.0000000;138;Female;22;Clothing;4;500;205;2000
1412;2022-10-13;19:59:00.0000000;75;Female;19;Electronics;4;500;615;2000
1416;2022-12-29;10:47:00.0000000;111;Male;53;Electronics;4;500;125;2000
1447;2022-05-30;22:21:00.0000000;137;Male;22;Beauty;4;500;155;2000
1342;2022-09-18;23:00:00.0000000;114;Female;43;Clothing;4;500;485;2000
124;2022-12-24;21:17:00.0000000;83;Male;33;Clothing;4;500;515;2000
1253;2023-12-03;19:58:00.0000000;108;Female;53;Clothing;4;500;605;2000
1281;2023-03-14;19:34:00.0000000;4;Female;29;Beauty;4;500;165;2000
1257;2022-05-10;11:55:00.0000000;29;Male;19;Beauty;4;500;255;2000
1269;2022-01-01;08:09:00.0000000;71;Male;25;Clothing;4;500;145;2000
118;2023-03-13;20:07:00.0000000;3;Female;30;Electronics;4;500;270;2000
1166;2023-07-19;07:45:00.0000000;65;Male;34;Clothing;4;500;245;2000
1155;2023-12-03;18:22:00.0000000;3;Male;31;Electronics;4;500;255;2000
1157;2022-12-23;21:24:00.0000000;81;Male;62;Electronics;4;500;270;2000
1152;2022-12-26;07:48:00.0000000;87;Male;43;Electronics;4;500;170;2000
1124;2023-10-06;20:04:00.0000000;83;Male;33;Clothing;4;500;515;2000
1139;2023-12-21;14:23:00.0000000;87;Male;36;Beauty;4;500;230;2000
1109;2023-12-13;22:13:00.0000000;114;Female;34;Electronics;4;500;590;2000
1118;2023-10-13;17:24:00.0000000;1;Female;30;Electronics;4;500;170;2000
1065;2023-10-24;15:16:00.0000000;76;Male;51;Electronics;4;500;175;2000
1015;2022-03-09;11:53:00.0000000;94;Female;42;Electronics;4;500;200;2000
1089;2023-10-21;18:44:00.0000000;108;Female;55;Electronics;4;500;555;2000
109;2023-09-06;19:57:00.0000000;94;Female;34;Electronics;4;500;560;2000
1093;2023-11-06;17:26:00.0000000;87;Female;35;Beauty;4;500;270;2000
1072;2023-02-24;18:10:00.0000000;4;Female;20;Electronics;4;500;180;2000
1074;2022-10-04;20:18:00.0000000;67;Female;18;Beauty;4;500;230;2000
